0,1,2,3,4,5,6
-0.030582250322461757,0.015561572505537802,0.09048438755495491,-0.512716410339563,-0.5015906947940869,0.4715099105360455,0.5130370754402571
-0.03480896006746667,0.01927320265020538,0.08613223797903924,-0.5102951971415335,-0.4991242025687429,0.4744684926144788,0.5151247137791465
-0.03479120062761115,0.028468192137091397,0.0985724665826877,0.5063457082973493,0.4962707514609804,-0.4794931745578695,-0.517122460865055
-0.03616624245247271,0.021940766452477223,0.09023285793168861,0.5141397446042119,0.49551879639197743,-0.46947374002168274,-0.5193417294191942
-0.03243886997879175,0.02783126763335919,0.09716483134384724,-0.5033408479965875,-0.49959993371028666,0.48247133328817976,0.5140712874450236
-0.034892935254725865,0.015744676302505978,0.084401773387691,0.5164583373531885,0.5041662722739721,-0.4670993873977596,-0.510788896725338
-0.03778235582059475,0.020109560119804026,0.0803003532631934,-0.5125091627317823,-0.5037518059348542,0.47079345567912845,0.5117831349981643
-0.03150591613670875,0.010954098289394198,0.08948203784996916,0.5152891057275497,0.5078056381637803,-0.4670496736023936,-0.5084045168967126
-0.028023646889460352,0.02671408231164174,0.0880779685575761,0.5180920223827991,0.5083862592325842,-0.4773037094177733,-0.4952829653726624
-0.027633115253001245,0.025630778963964596,0.08142002731913078,0.5211677543401899,0.50613210409665,-0.4734024894394899,-0.49810092057403244
